2.007860000000000014e+02	-1.373826000000000036e+01
2.012489999999999952e+02	1.046499999999999986e+01
2.017119999999999891e+02	2.913588999999999984e+01
2.021759999999999877e+02	3.754771000000000214e+01
2.026390000000000100e+02	2.114199999999999968e-01
2.031020000000000039e+02	1.231499999999999956e-01
2.035649999999999977e+02	1.386900000000000077e-01
2.040279999999999916e+02	1.259399999999999964e-01
2.044910000000000139e+02	9.384000000000000674e-02
2.049540000000000077e+02	2.556999999999999829e-01
2.054159999999999968e+02	1.241499999999999965e-01
2.058789999999999907e+02	8.247999999999999776e-02
2.063420000000000130e+02	1.311700000000000088e-01
2.068050000000000068e+02	9.768999999999999906e-02
2.072680000000000007e+02	1.068000000000000060e-01
2.077309999999999945e+02	8.379000000000000337e-02
2.081930000000000121e+02	1.836099999999999954e-01
2.086560000000000059e+02	9.200999999999999457e-02
2.091189999999999998e+02	7.506000000000000172e-02
2.095819999999999936e+02	1.495400000000000063e-01
2.100440000000000111e+02	8.219999999999999529e-02
2.105070000000000050e+02	1.193499999999999978e-01
2.109699999999999989e+02	2.259200000000000097e-01
2.114319999999999879e+02	9.149999999999999800e-02
2.118950000000000102e+02	1.190400000000000069e-01
2.123569999999999993e+02	1.494699999999999918e-01
2.128199999999999932e+02	9.142999999999999738e-02
2.132820000000000107e+02	7.470999999999999863e-02
2.137450000000000045e+02	8.491999999999999549e-02
2.142069999999999936e+02	7.502000000000000335e-02
2.146699999999999875e+02	8.890000000000000679e-02
2.151320000000000050e+02	1.440099999999999991e-01
2.155939999999999941e+02	1.371799999999999964e-01
2.160569999999999879e+02	9.472999999999999476e-02
2.165190000000000055e+02	1.058199999999999974e-01
2.169809999999999945e+02	1.479900000000000104e-01
2.174439999999999884e+02	1.243599999999999983e-01
2.179060000000000059e+02	1.171100000000000058e-01
2.183679999999999950e+02	1.638999999999999901e-01
2.188300000000000125e+02	9.588000000000000689e-02
2.192920000000000016e+02	1.094299999999999995e-01
2.197549999999999955e+02	1.468800000000000106e-01
2.202170000000000130e+02	7.682999999999999552e-02
2.206790000000000020e+02	7.346999999999999365e-02
2.211409999999999911e+02	1.315699999999999925e-01
2.216030000000000086e+02	1.059900000000000009e-01
2.220649999999999977e+02	2.448599999999999943e-01
2.225269999999999868e+02	1.073800000000000032e-01
2.229890000000000043e+02	9.711000000000000187e-02
2.234509999999999934e+02	9.722000000000000086e-02
2.239130000000000109e+02	7.933999999999999386e-02
2.243750000000000000e+02	1.146100000000000035e-01
2.248369999999999891e+02	9.379999999999999449e-02
2.252990000000000066e+02	7.593999999999999362e-02
2.257599999999999909e+02	1.048499999999999988e-01
2.262220000000000084e+02	9.805999999999999439e-02
2.266839999999999975e+02	7.996999999999999942e-02
2.271459999999999866e+02	1.069100000000000050e-01
2.276069999999999993e+02	8.985999999999999543e-02
2.280689999999999884e+02	1.290199999999999958e-01
2.285310000000000059e+02	1.057300000000000045e-01
2.289919999999999902e+02	8.802000000000000102e-02
2.294540000000000077e+02	1.138500000000000068e-01
2.299159999999999968e+02	1.496699999999999975e-01
2.303770000000000095e+02	1.179100000000000009e-01
2.308389999999999986e+02	1.160400000000000043e-01
2.313000000000000114e+02	1.276799999999999879e-01
2.317620000000000005e+02	1.378300000000000081e-01
2.322230000000000132e+02	1.083599999999999980e-01
2.326850000000000023e+02	9.371000000000000163e-02
2.331459999999999866e+02	1.616499999999999881e-01
2.336080000000000041e+02	1.358199999999999963e-01
2.340689999999999884e+02	1.404199999999999893e-01
2.345300000000000011e+02	2.374499999999999944e-01
2.349919999999999902e+02	1.110899999999999943e-01
2.354530000000000030e+02	9.893000000000000405e-02
2.359139999999999873e+02	1.301200000000000134e-01
2.363760000000000048e+02	9.751999999999999558e-02
2.368369999999999891e+02	1.124499999999999944e-01
2.372980000000000018e+02	1.781099999999999905e-01
2.377589999999999861e+02	1.868700000000000083e-01
2.382199999999999989e+02	1.414700000000000124e-01
2.386810000000000116e+02	9.131000000000000227e-02
2.391430000000000007e+02	1.270999999999999908e-01
2.396040000000000134e+02	1.746900000000000119e-01
2.400649999999999977e+02	1.282200000000000006e-01
2.405260000000000105e+02	1.026200000000000029e-01
2.409869999999999948e+02	1.132200000000000012e-01
2.414480000000000075e+02	9.951999999999999735e-02
2.419089999999999918e+02	1.811500000000000055e-01
2.423700000000000045e+02	1.254800000000000082e-01
2.428309999999999889e+02	8.173999999999999322e-02
2.432909999999999968e+02	1.198899999999999966e-01
2.437520000000000095e+02	1.496800000000000075e-01
2.442129999999999939e+02	1.205699999999999966e-01
2.446740000000000066e+02	1.205299999999999983e-01
2.451349999999999909e+02	1.098500000000000032e-01
2.455949999999999989e+02	1.106300000000000061e-01
2.460560000000000116e+02	1.289299999999999891e-01
2.465169999999999959e+02	1.801399999999999946e-01
2.469780000000000086e+02	1.272600000000000120e-01
2.474379999999999882e+02	1.100499999999999950e-01
2.478990000000000009e+02	2.632900000000000240e-01
2.483590000000000089e+02	1.022099999999999953e-01
2.488199999999999932e+02	1.437599999999999989e-01
2.492810000000000059e+02	1.144700000000000023e-01
2.497410000000000139e+02	1.533599999999999963e-01
2.502019999999999982e+02	9.024999999999999689e-02
2.506620000000000061e+02	1.522000000000000020e-01
2.511229999999999905e+02	1.650399999999999923e-01
2.515829999999999984e+02	9.099999999999999756e-02
2.520430000000000064e+02	1.112199999999999994e-01
2.525039999999999907e+02	1.823599999999999943e-01
2.529639999999999986e+02	9.432999999999999718e-02
2.534250000000000114e+02	9.135999999999999677e-02
2.538849999999999909e+02	2.198799999999999921e-01
2.543449999999999989e+02	1.073899999999999993e-01
2.548050000000000068e+02	1.730700000000000016e-01
