2.007860000000000014e+02	-1.019777562569220298e-03
2.012489999999999952e+02	-2.350430467754084304e-03
2.017119999999999891e+02	-6.926083766628103426e-03
2.021759999999999877e+02	-2.098038078224048319e-03
2.026390000000000100e+02	-1.201272810611522758e-03
2.031020000000000039e+02	-8.573052920661954936e-04
2.035649999999999977e+02	-8.178707518509503683e-04
2.040279999999999916e+02	-8.046044899471668180e-04
2.044910000000000139e+02	-8.554006841936947310e-04
2.049540000000000077e+02	-9.139199994285075257e-04
2.054159999999999968e+02	-1.012239330714001170e-03
2.058789999999999907e+02	-1.131559485345318486e-03
2.063420000000000130e+02	-1.239538573728373285e-03
2.068050000000000068e+02	-1.375771361674140748e-03
2.072680000000000007e+02	-1.468784585797842631e-03
2.077309999999999945e+02	-1.618934939226041383e-03
2.081930000000000121e+02	-1.763939258494891249e-03
2.086560000000000059e+02	-1.880443102805647764e-03
2.091189999999999998e+02	-2.070317131278177902e-03
2.095819999999999936e+02	-2.232158412962128614e-03
2.100440000000000111e+02	-2.343682094490972916e-03
2.105070000000000050e+02	-2.471848705947661887e-03
2.109699999999999989e+02	-2.618461096907711769e-03
2.114319999999999879e+02	-2.840663318716950617e-03
2.118950000000000102e+02	-3.054241970585805377e-03
2.123569999999999993e+02	-3.227473524127737105e-03
2.128199999999999932e+02	-3.501564819530420935e-03
2.132820000000000107e+02	-3.768289945288925448e-03
2.137450000000000045e+02	-3.920304730427368219e-03
2.142069999999999936e+02	-4.015407052682321530e-03
2.146699999999999875e+02	-4.073608713793459499e-03
2.151320000000000050e+02	-4.193104431223892981e-03
2.155939999999999941e+02	-4.374750842105240740e-03
2.160569999999999879e+02	-4.508795298215365066e-03
2.165190000000000055e+02	-4.579317061666661644e-03
2.169809999999999945e+02	-4.836954554568497974e-03
2.174439999999999884e+02	-5.130395321848139553e-03
2.179060000000000059e+02	-5.333593193302082862e-03
2.183679999999999950e+02	-5.311134623737928835e-03
2.188300000000000125e+02	-5.180808685924325439e-03
2.192920000000000016e+02	-5.273348729346209914e-03
2.197549999999999955e+02	-5.586844645035369400e-03
2.202170000000000130e+02	-5.599396314700886418e-03
2.206790000000000020e+02	-5.853555278689315418e-03
2.211409999999999911e+02	-5.845749308910199414e-03
2.216030000000000086e+02	-6.374444847741315458e-03
2.220649999999999977e+02	-6.459793905567701687e-03
2.225269999999999868e+02	-6.636165106540822464e-03
2.229890000000000043e+02	-6.662456100035730328e-03
2.234509999999999934e+02	-7.142158294097852855e-03
2.239130000000000109e+02	-7.229784069576777016e-03
2.243750000000000000e+02	-7.225037154245317166e-03
2.248369999999999891e+02	-7.093806813051134474e-03
2.252990000000000066e+02	-7.340252663792539399e-03
2.257599999999999909e+02	-7.469676046744587981e-03
2.262220000000000084e+02	-7.405685640556594271e-03
2.266839999999999975e+02	-7.129475173154074114e-03
2.271459999999999866e+02	-7.296493585260815755e-03
2.276069999999999993e+02	-7.327157554092216495e-03
2.280689999999999884e+02	-7.548954095584535159e-03
2.285310000000000059e+02	-7.543213198428668463e-03
2.289919999999999902e+02	-7.868364052716831855e-03
2.294540000000000077e+02	-7.846247297040906399e-03
2.299159999999999968e+02	-7.886974569432516485e-03
2.303770000000000095e+02	-8.163188825410802249e-03
2.308389999999999986e+02	-8.443093147035859655e-03
2.313000000000000114e+02	-9.081270978553757783e-03
2.317620000000000005e+02	-8.635794567746600189e-03
2.322230000000000132e+02	-8.656097885782400303e-03
2.326850000000000023e+02	-8.286896093562014232e-03
2.331459999999999866e+02	-8.631440899546051135e-03
2.336080000000000041e+02	-8.597913951533208560e-03
2.340689999999999884e+02	-8.508653645118756728e-03
2.345300000000000011e+02	-8.327007977919353987e-03
2.349919999999999902e+02	-8.070381457367171649e-03
2.354530000000000030e+02	-8.136407059417972293e-03
2.359139999999999873e+02	-7.952110703435776723e-03
2.363760000000000048e+02	-7.902000454777116309e-03
2.368369999999999891e+02	-7.495859036347986802e-03
2.372980000000000018e+02	-7.347801332653077985e-03
2.377589999999999861e+02	-7.564164467990342616e-03
2.382199999999999989e+02	-7.616125193670684156e-03
2.386810000000000116e+02	-7.814993259226724401e-03
